99997 99983
64396111 -222921776 1026121741
-672074067 783586250 -617182423
-427568650 -998932348 327162605
406509007 -488768612 -964566598
943559953 -388163116 -27693259
234349077 -383576066 -411284753
231965296 -79691233 -1005171431
-109300683 53602575 -621962481
576329587 934381100 -463844153
-435423451 -981041228 468497706
-355424230 -489195451 704221371
585820088 700806969 986138290
-857647509 39515619 827621013
594719906 286175080 565160495
-199105505 -590229799 926776809
293774643 -297176087 852710360
-33371293 345724786 -669061394
975703998 -103499974 546581884
915348121 949382932 234686608
-472009285 532639398 -712926017
821066620 16346053 871914747
-556885266 349621260 -659772880
-53168615 595812667 -101066415
-555081526 -128851028 218410256
-883243502 714571038 157014804
-30769023 85574616 386328735
919569773 -756755025 26597546
-1047575200 315060961 538611617
-449302210 325360113 -865912386
-132681628 -94829509 641488809
854048758 264563322 610348815
-1006638529 -188251014 638309052
141137242 1055937521 33055853
-969878439 1000829362 782663370
-459730462 655077376 515987352
-366861588 -917953366 662633736
-177099380 735803241 273522852
-1042005434 -44181056 661640722
-136425013 -857928259 -654022002
-698364193 708226276 -383160257
852711465 99282639 -389806721
550794304 -914895003 -237866007
-189493600 570714865 447629502
-674024338 549963556 523680940
440223029 -314033812 -223907533
173246632 -31308157 -544193672
923445759 808903033 576121175
-237780104 529315221 -287304265
69075832 990184768 -59587942
969699418 -167952750 670250756
-741884757 321666236 -285120725
85603375 -282551710 -1052252746
-992078267 -850217918 109949023
-895962089 866178639 -997558828
473294436 -1061515012 -436514769
787958927 543214903 967378498
-578200757 -557314547 796182631
-34187402 -422550553 908445429
-132698136 -997462072 386263656
1050412963 44338891 -77825696
-353979215 218698643 763245166
347400131 765775072 129413186
-634829990 -343718479 938022916
514586031 -828038747 -713037789
222085670 724975926 -853420677
260596069 -624497692 -521128625
962276405 567802885 386462297
153302988 -118500326 218305010
768954960 368298408 -247345156
-1013224382 -508913963 295764147
-84182205 -775222731 -192642988
-294605510 -65263367 490497551
-675387234 -195809152 508899057
-388920841 614157584 -22302433
-571397422 899413251 863937626
64652841 626880478 260732553
404170929 950902514 522412703
430653737 -135237503 589147276
653868499 187638123 285394838
-432118680 -459819315 1027464467
252223958 -763361255 206173588
453722773 -577011485 674243732
658883064 411996376 844181364
686187104 74440663 98022191
-720596598 64143437 -285581998
-889490836 -73574659 -734974589
-911115977 -148395303 -14317605
-192760651 982899532 569389286
805797186 336777898 -978049928
-10067628 628394882 -666679230
-927155067 290117743 -807127683
631560376 470756264 968078773
17874491 1033460982 830421016
477676887 -256892972 -290528603
-608265904 696687481 -648918478
-156522218 412879029 -822611913
-803475513 595526569 -709800860
-251553782 532603154 556398004
378418454 628206195 -460017847
-451842207 -774100571 -995038573
1072071085 -537902353 229374645
903345674 -445295945 -662401694
972088656 45702115 12322205
-947221476 510472768 -684057794
347670692 -282663144 199675603
-356883615 -629584049 788808625
-892173593 468856280 -939470357
-89611046 133770928 -1065835952
654317071 -1029728292 -535315155
956109067 -683193080 -278769891
-832435109 324752742 -655712686
484929162 738000569 305179164
961620032 -980416784 764105957
950601175 748909019 963675477
-199974217 -658625619 -705240052
-225071488 -192649114 639756377
-658096310 -202267546 -85305778
302882299 816868014 -96697963
401220700 -33564940 987438516
-499880084 629181276 459099107
141189404 671867373 903146685
717910608 -331069213 846115616
26415967 933391581 158051713
-1072563078 -8003776 672024648
33649549 -456610113 -970267145
733576513 146514227 -116402074
-891040859 -52851808 495131509
832477084 145845338 430414441
1072906780 -858748657 616445178
133464258 831247002 -974684411
-406014345 895403572 -1023224891
774157878 -770010877 -765936609
815194515 785585612 -533377151
-561494661 -433472291 -862096761
-1046078263 -662010864 -806539084
-846576545 -168263000 -871877827
1011692409 391569327 484707439
492796522 -740215431 -719426736
-576411368 587981145 -499369080
906441263 -990934240 217145226
323838808 66285394 182185010
432893750 -451737966 -164897845
250321851 -301983186 442635430
440386950 972980720 -889033548
-193725246 708408929 -885336738
-392805766 403905967 -232213613
6115344 -667497491 -574194142
847913527 418347821 802781232
-684239747 1023611853 -376483635
143013125 337515993 280396190
-696052840 -377553948 442258054
654783889 844502574 91535905
146063820 1007060579 268634192
-400439259 -534370288 -920687941
629958539 -25131883 -294263787
-333250997 -861534555 578317763
-222251855 -906506140 -45289223
419014760 704434043 645364649
-22695919 -1067429739 -456978433
-657390060 -189624084 -241359780
1056894551 -531241654 10491880
875622704 854881981 -151015855
-629055062 -522296878 -1053921901
531110711 -709410324 156229045
-28935945 14842882 -432993576
-4815640 818663233 968611566
196265400 -1026273629 -349345987
766817575 -417688343 55943930
353563495 -453532797 -809553419
-465479121 -1027022234 -579948549
156025955 -585965422 -207657482
-424548078 -320202680 -1066134911
-995228308 160097700 489754499
933205651 -129993834 698647850
416758367 -979353366 -851300744
-779097268 807563935 -346529420
5075800 -1061126531 -292354579
638710029 638130851 -831049989
751782166 -212410625 922212538
-304781613 -29306075 -490906908
980684261 -576045839 -986386680
510807707 1010858251 235795390
897204274 471761855 61922467
39008105 877275275 163259017
-1073374426 -686312116 -416018057
152700856 -396507909 -800497236
-602069960 199652864 688550472
-567636205 438498498 632609163
706689415 942644015 -172835292
79635381 -891780749 -667576878
334534581 -657931010 816803450
329819138 -740616874 -54311779
-546963314 676631199 1047099821
930415273 -239923074 117715190
665115718 -977225033 368960725
-106845772 -692142057 -495691601
119708440 -786529241 309092474
491820458 637487658 -954824868
-1030817822 -245488528 1011888648
-844550045 523969091 -627355726
-119371767 -299002875 -116502001
648558909 799326450 498460631
-196418386 -1033518078 493434197
747649289 -108945536 -152796406
-258070986 625696834 -371020174
-402163210 172353908 83097194
-190089176 -700436891 -167484762
270283836 991618190 707990980
69700885 -904351775 -351566462
-1029974994 702059709 178835014
997583650 308629508 -911633424
539959050 1021182697 312620419
957373156 -564766598 702062793
601172644 -682243790 -959123571
-676738308 -312297820 757863954
617871174 9429817 -464744451
793699278 26467720 -35754926
-700612173 451494242 831779444
1061847004 1037668997 578838818
607818454 1011353148 -411583243
838092350 -634526498 -282579280
428642319 -508433904 -1020094419
433233395 -741378446 -11429352
984621062 954936549 909829517
173618164 110241366 9218961
-528908949 1072198387 122244089
165191712 -674959982 697587963
858432027 314844355 597649695
-648469192 -728991098 576126524
227585060 839155816 -693125186
-285759918 -278552049 98533156
578739755 859717030 -849838503
746636464 -731385551 65698409
1046467349 742023062 1039446608
222864766 -521555697 -477229279
-657583146 767421566 90408791
-298914564 140007508 -919816987
-173801602 798155283 -715407006
72904815 -660804040 200282405
266887238 161243014 -950273755
900774143 -76790747 -852530989
-539360574 148229126 -425419606
411323644 1065466372 543841127
175915126 -591497121 -507245520
-326146439 983819099 -491594862
850644233 183518632 -125056870
277156901 599849564 -522448093
497859151 777804546 954356087
163982383 317526407 536453129
-253344770 -461561872 723294671
-1014454161 -140462817 -42003711
259083544 -54416657 196535720
-269684092 487758494 411488297
-199709279 193351982 291802431
569649396 718279031 -866642
971594784 22378379 -794806795
332439142 768033154 -192885468
-606683739 -370887446 921875425
-961510061 345612420 313161830
-821091662 818204907 -1053781892
-404264737 -54390030 -608357943
806265966 -1064309377 1028923250
636231090 -567877609 584316959
-978458616 -757124103 228812782
290533660 -306112931 -740210105
220796354 768358543 1055975831
867934383 1030075441 -118422322
982886391 -55037180 -975768075
-385109064 1037445891 42436851
676203747 918232017 597379180
-64296043 613382150 913299952
410466554 -207347534 217990074
-628863900 464110177 -7761767
991557816 -978588805 935629663
-841972076 612539371 -658971209
-955592217 -802978122 944942697
-174712023 115834039 282973616
789708209 -111570978 -676129853
-511367901 592265254 871031562
369273260 383948973 684440011
880082823 601415001 675770338
-946201920 490872854 620036236
-572349103 645553405 1067380328
-299673948 -981023882 -973340877
-30359369 -370567369 -630048049
-441553804 -350470093 192157466
491369213 693718308 899768257
150448760 -387317863 -11541701
110372176 190280651 -95733975
656414563 -825906676 488955349
624685235 886984309 475209888
76876428 792157351 1012828907
-625849643 -484698811 -887374898
-768452719 718664958 559524827
-1032907633 186879200 377628928
267622446 655904814 584808459
-866314433 -698926365 -646092331
659040171 19865318 911125460
-650264235 411863971 215176916
-304187418 -596703042 -388990586
85901215 719886709 1047432157
-357725719 282202164 -851223166
734021652 -1015447741 -424491205
779010688 906744750 -1044800072
-370937205 -629966167 -895014517
-621098409 128472644 436782471
-950726459 -468481695 -788590652
-226376859 1067665964 53196726
818899932 974675392 -37577302
-116607109 -828429508 85448354
-615201397 -252069923 -399806114
284775045 358062339 -1022582762
-107901788 -893049766 855544703
250159727 905748094 29488851
-955315453 489573056 -40833509
-333534536 258788334 -137648096
-377298860 587249868 1042361136
223363199 75089238 -182478348
516385368 403716862 -977134653
964706615 -232976702 103830946
-506921786 111571162 -933288649
875617046 60294549 -453223164
-1054014204 -143474470 -61014831
754700413 -470750273 328372153
706293229 -956897963 854509557
970106384 46755943 -1002708773
996773427 -1060967485 -910012881
-327704052 -1029161188 684952293
59337512 -263917031 1007322630
-184628025 87456160 330464046
-269460796 982464818 -257186382
322456634 218895510 909804043
-346372881 246663379 -834390178
-1055705860 552373445 351010682
-824242 -881732692 -375194282
812737792 -996253807 763313262
-1009199890 -111200871 -720065438
-514543480 -203787593 -239813880
506077488 -172101384 -229374153
-603677861 294232208 185296417
-729117086 -568022176 824175656
-844922220 313714198 20595259
394958900 246432698 -154573229
-733259266 -116313291 -282934970
147255607 -32951062 974409514
-636002294 -226888782 1042657484
-195397187 -998234643 629495806
-937632389 -294504069 -84619849
-795903662 804626895 -712306924
-929532448 -375200081 697073341
-459288908 -288972140 -951510478
925252227 -997124058 635646090
139380396 -18354261 -196545019
-18737884 294281217 733167744
960988752 422271361 -934127004
-587790793 -658569217 -632182361
340692592 -844266756 1058452808
-287362872 -132030787 754439928
619447617 451488105 693814936
-255020146 -236128496 -537967973
588843993 -475649192 -397026195
546858708 -716587976 549436879
-458812969 -930145475 572829735
490625023 -539918914 -453936679
-265986214 -39535174 -631416841
480370322 1008579340 -17643018
-649016206 1005190963 -561258665
-388230307 -319855960 95285268
1043350778 -491387704 -480453162
315680142 -891341214 -1018183897
383907348 503868943 -190555000
-307282653 -109303485 -104076303
-825249061 -634622846 -523864303
860893263 607185568 -974659250
-227315043 873457748 409223730
-492370251 -182196429 -168662307
915551904 1055985233 -427498282
984092222 498183823 -818235039
-653255241 443716830 -896898362
440796860 -844014487 -692968305
1073602648 51977979 -884799791
-891020630 -950093638 995887573
-705207841 -421018327 769660796
-126719109 -929953282 265170279
611209774 -370265573 242035636
-766224412 828604224 609703816
-164590454 976930926 -428335471
-429913367 583056429 -1039481649
-600012732 1029928432 -1007672308
985405904 749402140 257447164
-562725858 619463627 690859870
-655960784 964626203 320204914
644215388 -560516615 106283289
-978416867 880970853 -18529758
911255355 -758544961 182048489
160903953 -527192461 862953525
-320071269 956560116 626525914
-804603818 695892113 671432916
664508399 735904196 6623176
-891914639 902600241 1003872033
-885745591 32253297 -670282081
-372808530 32321353 -660360274
-419842222 -264462492 -572830673
-677517293 -562428667 -350920683
-181627256 128299137 -272548466
-366229782 292486377 -118816685
-1059415880 -988278617 -665934395
923338120 39048658 403236367
-1021662494 453848064 -254288840
-879468975 -844357193 172242036
-428003544 487278856 819196451
-292428691 86281837 398336704
-225946799 1016008566 690789057
